SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
115094,0,1,0,0,1,1,180000.0,180000.0,9000.0,180000.0,6,0,4,1,1,0.010006,-7690,-216,-931.0,-365,,1,1,0,1,0,0,6,3.0,2,1,5,13,0,0,0,0,0,0,51,,0.2286865458763175,0.3441550073724169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,4.0,0.0,4.0,0.0,-1003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
112472,0,0,0,0,1,0,90000.0,226422.0,16231.5,189000.0,6,0,4,1,1,0.025164,-19799,-5037,-11160.0,-3301,,1,1,0,1,0,0,12,2.0,2,2,0,9,0,0,0,0,0,0,4,,0.16219210595922867,0.4311917977993083,0.0082,,0.9667,,,0.0,0.0345,0.0417,,,,0.0094,,0.0,0.0084,,0.9667,,,0.0,0.0345,0.0417,,,,0.0098,,0.0,0.0083,,0.9667,,,0.0,0.0345,0.0417,,,,0.0096,,0.0,0,0,0.0074,3,0,4.0,0.0,4.0,0.0,-1443.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107008,1,0,0,0,1,0,157500.0,204768.0,16177.5,162000.0,6,5,2,1,5,0.035792000000000004,-10615,-259,-4887.0,-629,,1,1,0,1,0,0,12,2.0,2,2,3,15,0,0,0,0,0,0,42,0.1938157786475792,0.6416109788469503,0.21518240418475384,0.0928,0.0773,0.9861,0.8096,0.0117,0.0,0.2069,0.1667,0.2083,0.0587,0.0756,0.0825,0.0,0.0,0.0945,0.0802,0.9861,0.8171,0.0118,0.0,0.2069,0.1667,0.2083,0.06,0.0826,0.086,0.0,0.0,0.0937,0.0773,0.9861,0.8121,0.0118,0.0,0.2069,0.1667,0.2083,0.0597,0.077,0.084,0.0,0.0,3,0,0.0649,5,0,6.0,0.0,6.0,0.0,-1033.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,6.0,2.0
120418,0,0,0,0,1,1,157500.0,900000.0,26316.0,900000.0,6,5,4,4,1,0.019689,-17762,-2675,-7853.0,-1297,,1,1,0,1,0,0,17,2.0,2,2,1,16,0,0,0,0,1,1,45,,0.4841095043581808,0.4650692149562261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-2161.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
119691,0,0,0,0,0,0,112500.0,536917.5,17874.0,463500.0,6,5,4,3,1,0.01885,-15549,-187,-1.0,-4580,,1,1,0,1,0,0,17,1.0,2,2,0,11,0,0,0,0,0,0,13,,0.7154560152040821,0.5849900404894085,0.0495,,1.0,,,0.0,0.1379,0.0833,,0.0211,,0.0555,,0.0,0.0504,,1.0,,,0.0,0.1379,0.0833,,0.0216,,0.0578,,0.0,0.05,,1.0,,,0.0,0.1379,0.0833,,0.0215,,0.0565,,0.0,0,0,0.0566,1,0,0.0,0.0,0.0,0.0,-457.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102276,0,1,1,1,1,0,540000.0,315000.0,15750.0,450000.0,6,0,1,1,1,0.072508,-12613,-2747,-3410.0,-4383,5.0,1,1,1,1,0,0,2,2.0,1,1,4,14,0,0,0,0,0,0,41,0.3429133492369899,0.7354321888940164,0.6706517530862718,0.0732,0.0358,0.9752,0.66,0.0744,0.04,0.0345,0.3333,0.375,0.0,0.0597,0.0504,0.0,0.0045,0.0746,0.0372,0.9752,0.6733,0.0751,0.0403,0.0345,0.3333,0.375,0.0,0.0652,0.0525,0.0,0.0048,0.0739,0.0358,0.9752,0.6645,0.0748,0.04,0.0345,0.3333,0.375,0.0,0.0607,0.0513,0.0,0.0046,3,0,0.0407,0,0,5.0,0.0,5.0,0.0,-127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
120409,0,0,1,0,1,1,405000.0,490500.0,58342.5,490500.0,6,5,4,1,1,0.018209,-17379,-1973,-4580.0,-919,,1,1,0,1,1,0,8,3.0,3,3,6,13,0,0,0,0,0,0,21,,0.2556993826722663,0.7324033228040929,0.099,0.0936,0.9801,0.728,0.0,0.0,0.2069,0.1667,0.2083,0.0193,0.0807,0.0906,0.0,0.0,0.1008,0.0972,0.9801,0.7387,0.0,0.0,0.2069,0.1667,0.2083,0.0198,0.0882,0.0944,0.0,0.0,0.0999,0.0936,0.9801,0.7316,0.0,0.0,0.2069,0.1667,0.2083,0.0197,0.0821,0.0922,0.0,0.0,3,0,0.0712,4,0,9.0,0.0,9.0,0.0,-1924.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
112086,0,0,1,0,1,0,157500.0,229500.0,21235.5,229500.0,6,1,4,1,1,0.019101,-23660,365243,-509.0,-4578,,1,0,0,1,0,0,10,2.0,2,2,6,15,0,0,0,0,0,0,53,,0.2575934077239959,0.7934490301648944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111548,1,0,1,1,1,2,54000.0,545040.0,26640.0,450000.0,6,5,4,1,1,0.002134,-11526,-129,-1357.0,-1881,14.0,1,1,0,1,0,0,10,4.0,3,3,1,7,0,0,0,0,0,0,33,,0.2073168920231636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121384,0,0,0,0,1,0,180000.0,540000.0,19525.5,540000.0,6,5,4,1,1,0.008625,-19664,-1573,-11811.0,-3082,,1,1,0,1,0,0,11,2.0,2,2,3,12,0,0,0,0,0,0,8,0.7628589285769958,0.4075657897504084,0.20208660168203949,0.0825,,0.9762,,,0.0,0.1379,0.1667,,0.0732,,0.0755,,0.0,0.084,,0.9762,,,0.0,0.1379,0.1667,,0.0749,,0.0786,,0.0,0.0833,,0.9762,,,0.0,0.1379,0.1667,,0.0745,,0.0768,,0.0,0,0,0.0783,4,0,2.0,0.0,2.0,0.0,-1215.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
106963,0,1,1,1,1,1,67500.0,180000.0,9000.0,180000.0,1,5,4,3,1,0.019101,-13719,-1563,-1795.0,-4391,6.0,1,1,0,1,0,0,3,2.0,2,2,4,15,0,0,0,0,1,1,24,0.14152366108084655,0.4746953936744858,0.7570690154522959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-791.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
121643,0,0,1,0,0,0,176175.0,1042560.0,32863.5,900000.0,6,0,4,3,5,0.04622,-9660,-882,-4490.0,-2324,,1,1,1,1,1,0,6,1.0,1,1,4,17,0,1,1,0,1,1,41,0.2203082528695766,0.6493072319543185,0.6279908192952864,0.0619,,0.9757,,,0.0,0.069,0.1667,,,,0.0501,,0.0472,0.063,,0.9757,,,0.0,0.069,0.1667,,,,0.0522,,0.0499,0.0625,,0.9757,,,0.0,0.069,0.1667,,,,0.051,,0.0482,0,0,0.0394,4,0,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
114177,1,0,1,1,1,1,83250.0,1078200.0,38331.0,900000.0,6,5,4,1,1,0.025164,-16028,-2779,-5466.0,-2500,13.0,1,1,0,1,0,0,13,3.0,2,2,4,8,0,0,0,0,0,0,50,,0.5917723941537087,0.2079641743053816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-451.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
112477,1,0,0,1,1,2,103500.0,364896.0,22180.5,315000.0,1,5,1,1,1,0.015221,-12069,-518,-118.0,-1130,3.0,1,1,1,1,0,0,10,4.0,2,2,3,12,0,0,0,0,1,1,23,,0.014099439392034528,0.21518240418475384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-356.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
106613,1,0,0,0,1,1,157500.0,381528.0,24970.5,315000.0,6,0,3,2,1,0.014464,-16430,-1117,-3826.0,-4299,,1,1,0,1,0,0,6,2.0,2,2,0,9,0,0,0,0,0,0,37,,0.13906317415448524,,0.066,0.0562,0.9901,,,0.08,0.0345,0.625,,0.0484,,0.0915,,0.1062,0.0672,0.0583,0.9901,,,0.0806,0.0345,0.625,,0.0496,,0.0954,,0.1125,0.0666,0.0562,0.9901,,,0.08,0.0345,0.625,,0.0493,,0.0932,,0.1084,0,0,0.0778,2,0,0.0,0.0,0.0,0.0,-360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
115516,0,0,0,0,1,0,87750.0,188685.0,13549.5,157500.0,6,5,4,1,1,0.01885,-12852,-2038,-5460.0,-2741,,1,1,1,1,1,0,15,2.0,2,2,0,11,0,0,0,0,0,0,33,0.5814601645921439,0.7666897937730491,0.5762088360175724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,15.0,0.0,15.0,0.0,-1034.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
120187,0,0,0,0,0,0,202500.0,247500.0,9459.0,247500.0,6,5,1,3,1,0.028663,-10760,-2198,-4847.0,-3440,,1,1,1,1,1,0,12,1.0,2,2,1,15,0,0,0,0,0,0,24,,0.6814710015667761,,0.0948,0.0328,0.9747,0.7008,0.0,0.04,0.1034,0.1804,0.2917,0.0168,0.0773,0.0613,0.0,0.0571,0.0798,0.0305,0.9682,0.6472,0.0,0.0,0.069,0.0417,0.2083,0.0127,0.0698,0.0088,0.0,0.0037,0.0958,0.0328,0.9732,0.7048,0.0,0.04,0.1034,0.1667,0.2917,0.017,0.0787,0.0595,0.0,0.0457,3,0,0.0599,5,0,2.0,0.0,2.0,0.0,-1740.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
119479,1,0,1,0,0,0,180000.0,813195.0,43456.5,702000.0,6,0,4,1,1,0.035792000000000004,-20985,-1460,-13643.0,-4459,,1,1,0,1,0,0,17,2.0,2,2,5,10,0,0,0,0,0,0,4,,0.7186459688851685,0.816092360478441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,1.0,1.0,1.0,-407.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
111380,0,0,1,1,0,0,157500.0,1124478.0,33007.5,805500.0,6,5,3,3,1,0.018029,-16717,-1883,-2.0,-271,34.0,1,1,0,1,0,0,13,1.0,3,3,4,10,0,0,0,0,1,1,45,,0.624376540695888,0.7801436381572275,0.0804,,0.9861,,,0.0,0.2069,0.1667,,0.0075,,0.0763,,0.069,0.0819,,0.9861,,,0.0,0.2069,0.1667,,0.0077,,0.0795,,0.0731,0.0812,,0.9861,,,0.0,0.2069,0.1667,,0.0077,,0.0777,,0.0705,0,0,0.0633,5,0,0.0,0.0,0.0,0.0,-1734.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
110241,0,0,0,0,1,0,157500.0,193572.0,20457.0,171000.0,6,5,1,3,1,0.01885,-11593,-1828,-5302.0,-4104,,1,1,0,1,0,0,10,1.0,2,2,2,10,0,0,0,0,0,0,37,0.7545677753985195,0.6151940065242548,0.5709165417729987,0.1485,0.1007,0.9861,,,0.24,0.2069,0.3333,,0.0129,,0.1799,,0.0061,0.1513,0.1045,0.9861,,,0.2417,0.2069,0.3333,,0.0132,,0.1874,,0.0065,0.1499,0.1007,0.9861,,,0.24,0.2069,0.3333,,0.0132,,0.1831,,0.0062,0,0,0.1428,4,0,9.0,1.0,9.0,0.0,-3241.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
108229,0,0,0,1,1,0,90000.0,284256.0,27819.0,270000.0,6,0,4,2,1,0.032561,-19550,-1067,-5216.0,-3080,64.0,1,1,0,1,0,0,15,1.0,1,1,5,16,0,0,0,0,0,0,45,0.8890793609598051,0.7273127442809334,0.7751552674785404,0.0649,0.0225,0.9722,,,0.0,0.1034,0.1667,,0.0209,,0.0731,,0.0552,0.0662,0.0233,0.9722,,,0.0,0.1034,0.1667,,0.0214,,0.0762,,0.0584,0.0656,0.0225,0.9722,,,0.0,0.1034,0.1667,,0.0213,,0.0744,,0.0564,0,1,0.0695,4,0,0.0,0.0,0.0,0.0,-1761.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
108264,0,0,0,1,1,0,180000.0,254700.0,24808.5,225000.0,6,1,4,3,1,0.072508,-23993,365243,-12233.0,-4010,13.0,1,0,0,1,1,0,10,1.0,1,1,1,16,0,0,0,0,0,0,53,,0.7173176205024507,0.6279908192952864,0.201,0.1,0.9826,0.762,0.0,0.24,0.1034,0.625,0.6667,0.1339,0.1605,0.2425,0.0154,0.0026,0.2048,0.1038,0.9826,0.7713,0.0,0.2417,0.1034,0.625,0.6667,0.13699999999999998,0.1754,0.2527,0.0156,0.0027,0.203,0.1,0.9826,0.7652,0.0,0.24,0.1034,0.625,0.6667,0.1363,0.1633,0.2469,0.0155,0.0026,3,0,0.1913,4,0,0.0,0.0,0.0,0.0,-760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
105633,0,1,1,0,1,1,90000.0,270000.0,13500.0,270000.0,6,5,4,1,1,0.02461,-11882,-538,-5867.0,-4077,,1,1,0,1,0,0,13,3.0,2,2,4,16,0,0,0,1,1,1,50,0.2184463194595964,0.15357625797181734,0.4848514754962666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100336,1,0,0,1,1,0,157500.0,497520.0,28692.0,450000.0,6,0,4,3,1,0.02461,-13989,-1350,-8112.0,-4715,5.0,1,1,1,1,1,0,17,1.0,2,2,1,15,0,0,0,0,0,0,13,,0.6290421096825476,0.2608559142068693,0.1485,0.111,0.9801,0.728,0.0725,0.16,0.1379,0.3333,0.375,0.0582,0.121,0.1514,0.0,0.0,0.1513,0.1152,0.9801,0.7387,0.0732,0.1611,0.1379,0.3333,0.375,0.0595,0.1322,0.1578,0.0,0.0,0.1499,0.111,0.9801,0.7316,0.073,0.16,0.1379,0.3333,0.375,0.0592,0.1231,0.1541,0.0,0.0,3,0,0.1588,4,0,1.0,1.0,1.0,0.0,-1781.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
106159,0,0,0,0,0,0,135000.0,760225.5,30150.0,679500.0,1,5,1,1,1,0.016612000000000002,-16173,-1076,-6305.0,-4633,,1,1,0,1,1,0,10,2.0,2,2,4,18,0,0,0,0,0,0,23,,0.5137258089273916,0.4471785780453068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-1326.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
112185,0,0,0,0,1,1,67500.0,526491.0,18909.0,454500.0,6,2,4,1,1,0.007273999999999998,-17015,-1186,-3633.0,-549,,1,1,1,1,1,0,3,3.0,2,2,1,10,0,0,0,0,0,0,25,0.44050005260125147,0.6014607841414596,0.28812959991785075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-1567.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107028,0,0,0,0,1,0,112500.0,277969.5,16087.5,229500.0,6,1,4,4,1,0.025164,-23177,365243,-1001.0,-3930,,1,0,0,1,0,0,10,1.0,2,2,1,8,0,0,0,0,0,0,53,,0.31778274804242346,0.6127042441012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-455.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
101992,0,0,1,1,1,0,225000.0,1257430.5,36895.5,1098000.0,6,5,4,0,1,0.025164,-17760,-336,-2395.0,-1297,3.0,1,1,1,1,1,0,2,2.0,2,2,6,10,0,0,0,1,1,0,45,,0.3863170913648184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,1.0,2.0,1.0,-1089.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
118329,0,1,0,0,1,1,135000.0,450000.0,22500.0,450000.0,6,5,1,1,1,0.020713,-15391,-2138,-7858.0,-1018,,1,1,0,1,0,0,11,3.0,3,2,5,12,0,0,0,0,0,0,37,0.3004433703283888,0.5498414995602987,,0.1464,0.0584,0.9881,0.8368,0.0264,0.08,0.069,0.3333,0.375,0.0917,0.1194,0.0971,0.0,0.0,0.1492,0.0606,0.9881,0.8432,0.0267,0.0806,0.069,0.3333,0.375,0.0938,0.1304,0.1012,0.0,0.0,0.1478,0.0584,0.9881,0.8390000000000001,0.0266,0.08,0.069,0.3333,0.375,0.0933,0.1214,0.0988,0.0,0.0,3,0,0.0764,4,0,0.0,0.0,0.0,0.0,-1755.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
119374,1,0,0,1,1,0,292500.0,586633.5,30082.5,445500.0,6,0,4,0,1,0.010032,-16018,-9115,-8866.0,-3920,20.0,1,1,0,1,0,0,12,2.0,2,2,0,9,0,0,0,0,1,1,55,,0.03079047069595092,,0.0536,0.0734,0.9841,,,0.0,0.0345,0.0833,,0.0127,,0.025,,0.0091,0.0546,0.0761,0.9841,,,0.0,0.0345,0.0833,,0.013000000000000001,,0.026000000000000002,,0.0096,0.0541,0.0734,0.9841,,,0.0,0.0345,0.0833,,0.013000000000000001,,0.0254,,0.0092,0,2,0.0196,5,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
117990,0,0,0,0,1,0,31500.0,166500.0,8631.0,166500.0,6,5,4,1,1,0.015221,-16862,-3187,-5706.0,-404,,1,1,0,1,0,1,12,2.0,2,2,4,15,0,0,0,0,0,0,21,0.5862002262261862,0.5128845033632096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,3.0,0.0,3.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
108909,1,0,0,1,0,0,225000.0,1078200.0,31653.0,900000.0,6,5,2,0,2,0.002506,-8140,-175,-4642.0,-828,11.0,1,1,0,1,0,0,6,2.0,2,2,4,8,0,0,0,0,0,0,45,,0.6879571937663106,0.07153267628052741,0.0928,,0.9826,0.762,0.0,0.0,0.2069,0.1667,0.0417,,0.0756,0.0873,0.0,0.0,0.0945,,0.9826,0.7713,0.0,0.0,0.2069,0.1667,0.0417,,0.0826,0.0909,0.0,0.0,0.0937,,0.9826,0.7652,0.0,0.0,0.2069,0.1667,0.0417,,0.077,0.0888,0.0,0.0,3,0,0.0686,7,0,0.0,0.0,0.0,0.0,-528.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
114455,0,0,0,0,1,0,117000.0,1078200.0,31653.0,900000.0,6,1,4,4,1,0.009657,-23128,365243,-10880.0,-3908,,1,0,0,1,0,0,10,1.0,2,2,4,15,0,0,0,0,0,0,53,,0.6565420673031869,0.6642482627052363,0.1031,0.1093,0.9762,,,0.0,0.1724,0.1667,,0.0784,,0.0966,,0.0,0.105,0.1134,0.9762,,,0.0,0.1724,0.1667,,0.0802,,0.1007,,0.0,0.1041,0.1093,0.9762,,,0.0,0.1724,0.1667,,0.0798,,0.0984,,0.0,0,0,0.0826,4,0,0.0,0.0,0.0,0.0,-651.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
103380,1,0,0,0,1,0,99000.0,227520.0,14049.0,180000.0,1,1,4,4,1,0.031329,-21382,365243,-270.0,-4917,,1,0,0,1,0,0,10,1.0,2,2,0,11,0,0,0,0,0,0,53,,0.6392946484676,0.4830501881366946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,4.0,2.0,4.0,1.0,-2773.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
106725,1,0,0,0,0,0,112500.0,521280.0,35392.5,450000.0,6,5,4,1,1,0.00496,-14150,-7081,-1230.0,-1200,,1,1,1,1,0,0,10,2.0,2,2,1,14,0,0,0,0,0,0,33,,0.12282180520045595,0.29708661164720285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,3.0,2.0,3.0,0.0,-1002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
118433,1,0,1,0,1,0,540000.0,306000.0,11664.0,306000.0,6,0,4,1,1,0.032561,-16151,-5212,-8485.0,-4284,,1,1,1,1,1,0,10,2.0,1,1,6,11,0,0,0,0,0,0,55,,0.7432491408101143,0.6528965519806539,0.1845,0.1242,0.9786,0.7076,0.0277,0.2,0.1724,0.3333,0.375,0.0479,0.1505,0.1873,0.0,0.0,0.188,0.1289,0.9786,0.7190000000000001,0.027999999999999997,0.2014,0.1724,0.3333,0.375,0.049,0.1644,0.195,0.0,0.0,0.1863,0.1242,0.9786,0.7115,0.0279,0.2,0.1724,0.3333,0.375,0.0488,0.1531,0.1906,0.0,0.0,3,0,0.1625,4,0,0.0,0.0,0.0,0.0,-1910.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
